"fips","year_month","case_rate_100k","avg_temperature_air_2m_f","avg_humidity_relative_2m_pct","avg_wind_speed_10m_mph","avg_particulate_matter_2p5_ugpm3_x10","tot_precipitation_in"
1067,"10/2014",0,66.2645161290323,77.3741935483871,4.66451612903226,NA,2.72
1067,"10/2015",0,66.4,81.6258064516129,5.46451612903226,NA,1.15
1067,"10/2016",0,69.9451612903226,66.1935483870968,3.7258064516129,NA,0
1067,"10/2017",0,68.1870967741935,76.4741935483871,4.32903225806452,NA,3.52
1067,"10/2018",0,69.0838709677419,79.6967741935484,3.81935483870968,NA,3.87
1067,"10/2019",0,70.4612903225806,75.9354838709677,4.10967741935484,NA,3.74
1067,"11/2010",0,56.1233333333333,74.6166666666667,3.82,NA,2.81
1067,"11/2011",0,57.9933333333333,65.3133333333333,4.69,NA,0.99
1067,"11/2012",0,54.5633333333333,77.06,4.10666666666667,NA,0.72
1067,"11/2013",0,54.5933333333333,78.34,5.76666666666667,NA,1.09
1067,"11/2014",0,50.8966666666667,75.8333333333333,5.47,NA,1.63
1067,"11/2015",0,61.8533333333333,84.8766666666667,5.4,NA,4.68
1067,"11/2016",0,60.4433333333333,63.6466666666667,3.83666666666667,NA,0.52
1067,"11/2017",0,58.0933333333333,79.0966666666667,2.64333333333333,NA,0.43
1067,"11/2018",0,53.39,85.41,3.22666666666667,NA,4.29
1067,"11/2019",0,53.29,76.61,3.82,NA,0.79
1067,"12/2010",0,42.5774193548387,64.4516129032258,5.98709677419355,NA,0.29
1067,"12/2011",0,53.2709677419355,72.5612903225806,3.9258064516129,NA,2.09
1067,"12/2012",0,53.1903225806452,83.6741935483871,4.83225806451613,NA,2.23
1067,"12/2013",0,52.4967741935484,85.6709677419355,5.50645161290323,NA,4.39
1067,"12/2014",0,52.7612903225806,82.3483870967742,4.97096774193548,NA,3.3
1067,"12/2015",0,59.5290322580645,86.8354838709677,5.29032258064516,NA,7.92
1067,"12/2016",0,55.4129032258065,77.9903225806452,4.26451612903226,NA,4.98
1067,"12/2017",0,50.8870967741936,82.6,3.30967741935484,NA,1.64
1067,"12/2018",0,51.658064516129,84.4064516129032,3.64516129032258,NA,7.56
1067,"12/2019",0,52.5064516129032,77.4838709677419,5.05806451612903,NA,4.44
1069,"01/2010",0,44.5709677419355,69.2193548387097,8.2,NA,7.75
1069,"01/2011",0,45.7709677419355,72.9741935483871,6.67096774193548,NA,3.33
1069,"01/2012",0,54.4451612903226,70.3161290322581,6.56451612903226,NA,4.32
1069,"01/2013",0,57.4064516129032,73.6129032258064,6.97096774193548,NA,0.76
1069,"01/2014",0,43.541935483871,70.2870967741935,6.9258064516129,NA,2.5
1069,"01/2015",0,48.8612903225806,73.6225806451613,6.19032258064516,NA,2.84
1069,"01/2016",0,48.0967741935484,75.5806451612903,6.39677419354839,NA,4.14
1069,"01/2017",0,56.8935483870968,77.9903225806452,6.28709677419355,NA,10.84
1069,"01/2018",0,45.8032258064516,65.4387096774194,5.63225806451613,NA,1.53
1069,"01/2019",0,51.2903225806452,74.1838709677419,5.83870967741935,NA,3.7
1069,"02/2010",0,45.1428571428571,68.4321428571428,7.84642857142857,NA,4.89
1069,"02/2011",0,54.5035714285714,72.6857142857143,6.93214285714286,NA,3.83
1069,"02/2012",0,56.6620689655172,75.5034482758621,6.88965517241379,NA,3.71
1069,"02/2013",0,53.675,73.3571428571429,6.21785714285714,NA,12.77
1069,"02/2014",0,53.7,78.4035714285714,6.36071428571429,NA,4.29
1069,"02/2015",0,47.6571428571429,69.9642857142857,7.35357142857143,NA,2.77
1069,"02/2016",0,54.1310344827586,66.1862068965517,7.22758620689655,NA,5.91
1069,"02/2017",0,60.9178571428571,73.575,5.58928571428571,NA,4.07
1069,"02/2018",0,63.3607142857143,80.6178571428571,5.59285714285714,NA,8.34
1069,"02/2019",0,60.9678571428571,78.4071428571429,5.825,NA,2.17
1069,"03/2010",0,55.6516129032258,63.3741935483871,8.14193548387097,NA,2.69
1069,"03/2011",0,62.7387096774194,72.3645161290323,7.77741935483871,NA,4.62
1069,"03/2012",0,67.3451612903226,69.8193548387097,6.19677419354839,NA,4.73
1069,"03/2013",0,54.3225806451613,61.1096774193548,7.8741935483871,NA,1.81
1069,"03/2014",0,56.5741935483871,72.8838709677419,6.17741935483871,NA,5.61
1069,"03/2015",0,63.0677419354839,78.7709677419355,5.81290322580645,NA,2
1069,"03/2016",0,63.7870967741936,73.5709677419355,6.94838709677419,NA,5.77
1069,"03/2017",0,62.4709677419355,64.6,6.31290322580645,NA,1.84
1069,"03/2018",0,59.0032258064516,64.9806451612903,6.18387096774194,NA,3.55
1069,"03/2019",0,59.2806451612903,65.4612903225806,5.81612903225806,NA,2.57
1069,"04/2010",0,67.9833333333333,61.8066666666667,6.78666666666667,NA,2.36
1069,"04/2011",0,70.4833333333333,68.1,7.06,NA,2.82
1069,"04/2012",0,68.7666666666667,67.1233333333333,5.77,NA,1.72
1069,"04/2013",0,65.91,72.5666666666667,6.39333333333333,NA,4.53
1069,"04/2014",0,65.4533333333333,77.1133333333333,6.85333333333333,NA,10.79
1069,"04/2015",0,70.2466666666667,81.1266666666667,5.46,NA,7.62
1069,"04/2016",0,67.33,70.3833333333333,6.10333333333333,NA,4.76
1069,"04/2017",0,70.1766666666667,68.7533333333333,5.67,NA,2.61
1069,"04/2018",0,64.9766666666667,67.1766666666667,5.82,NA,3.29
1069,"04/2019",0,67.38,66.7866666666667,5.56,NA,2.53
1069,"05/2010",0,77.4193548387097,70.758064516129,6.44516129032258,NA,4.63
1069,"05/2011",0,75.658064516129,61.9032258064516,6.5258064516129,NA,0.44
1069,"05/2012",0,76.5161290322581,67.1838709677419,5.03870967741936,NA,3.15
1069,"05/2013",0,72.1645161290323,66.3225806451613,6.28064516129032,NA,0.73
1069,"05/2014",0,72.4806451612903,76.0516129032258,4.13870967741935,NA,3.8
1069,"05/2015",0,75.2967741935484,72.0096774193548,5.15806451612903,NA,4.33
1069,"05/2016",0,74.0774193548387,67.9161290322581,5.25483870967742,NA,2.78
1069,"05/2017",0,73.7193548387097,72.1193548387097,4.80322580645161,NA,5.81
1069,"05/2018",0,75.8677419354839,73.1677419354839,4.39032258064516,NA,5.68
1069,"05/2019",0,78.0806451612903,63.958064516129,4.2258064516129,NA,1.89
1069,"06/2010",0,83.08,72.2833333333333,4.9,NA,3.97
1069,"06/2011",0,83.9,65.99,5.55666666666667,NA,3.04
1069,"06/2012",0,78.71,70.69,6.69,NA,4.59
1069,"06/2013",0,79.3533333333333,77.13,5.59333333333333,NA,5.74
1069,"06/2014",0,79.01,78.38,4.17666666666667,NA,3.92
1069,"06/2015",0,80.1766666666667,78.6666666666667,5.06333333333333,NA,4.25
1069,"06/2016",0,80.4333333333333,73.57,4.94333333333333,NA,5.35
1069,"06/2017",0,77.4033333333333,83.99,4.11,NA,8.21
1069,"06/2018",0,79.73,78.4133333333333,3.82666666666667,NA,6.06
1069,"06/2019",0,81.1266666666667,69.4633333333333,4.83,NA,2.82
1069,"07/2010",0,83.9903225806452,71.5483870967742,6.02903225806452,NA,2.26
1069,"07/2011",0,82.658064516129,75.7451612903226,4.48709677419355,NA,6.11
1069,"07/2012",0,81.9161290322581,76.5,4.96774193548387,NA,6.56
1069,"07/2013",0,78.0258064516129,85.9838709677419,4.84838709677419,NA,14.28
1069,"07/2014",0,79.7677419354839,75.8774193548387,4.57741935483871,NA,3.97
1069,"07/2015",0,82.341935483871,78.5774193548387,5.46129032258064,NA,4.5
1069,"07/2016",0,81.4935483870968,78.6677419354839,4.5741935483871,NA,4.79
1069,"07/2017",0,80.7774193548387,81.158064516129,3.48387096774194,NA,5.04
1069,"07/2018",0,80.541935483871,79.9,3.29677419354839,NA,4.4
1069,"07/2019",2.85635700325358,81.0967741935484,72.2935483870968,4.09354838709677,NA,4.44
1069,"08/2010",0,82.5967741935484,79.5548387096774,5.37096774193548,NA,5.47
1069,"08/2011",0,84.2903225806452,67.458064516129,4.52258064516129,NA,2.71
1069,"08/2012",0,78.9903225806452,81.9548387096774,4.92903225806452,NA,9.32
1069,"08/2013",0,78.7645161290323,84.2387096774194,4.14516129032258,NA,9
1069,"08/2014",0,81.0290322580645,76.0967741935484,4.40322580645161,NA,2.17
1069,"08/2015",0,81.058064516129,78.2935483870968,4.93548387096774,NA,3.27
1069,"08/2016",0,81.0774193548387,81.0903225806452,4.70967741935484,NA,6.43
1069,"08/2017",0,80.4645161290323,81.7193548387097,3.55161290322581,NA,6.84
1069,"08/2018",0,78.9870967741935,80.8129032258065,3.74516129032258,NA,6.06
1069,"08/2019",0,81.441935483871,74.9096774193548,3.98709677419355,NA,4.55
1069,"09/2010",0,80.2233333333333,63.4566666666667,5.00666666666667,NA,1.36
1069,"09/2011",0,75.9933333333333,70.98,5.48666666666667,NA,2.46
1069,"09/2012",0,76.1133333333333,75.7466666666667,4.50666666666667,NA,3.91
1069,"09/2013",0,76.4233333333333,82.03,4.54333333333333,NA,4.2
1069,"09/2014",0,76.7033333333333,82.73,4.63333333333333,NA,3.26
1069,"09/2015",0,75.72,80.75,5.31,NA,8.05
1069,"09/2016",0,78.6133333333333,76.0566666666667,4.01666666666667,NA,2.03
1069,"09/2017",0,76.0133333333333,78.92,4.10666666666667,NA,4.37
1069,"09/2018",0,80.0766666666667,78.4,3.66,NA,3.35
1069,"09/2019",0,82.0466666666667,62.1733333333333,5.05333333333333,NA,0.19
1069,"10/2010",0,67.8322580645161,64.4032258064516,5.63870967741935,NA,1
1069,"10/2011",0,64.7483870967742,63.7967741935484,6.8,NA,0.56
1069,"10/2012",0,66.5741935483871,72.8161290322581,5.49677419354839,NA,1.78
1069,"10/2013",0,67.7741935483871,78.1870967741935,4.40645161290323,NA,0.86
1069,"10/2014",0,67.3677419354839,75.4129032258064,4.64193548387097,NA,2.64
1069,"10/2015",0,67.9677419354839,77.9548387096774,5.86451612903226,NA,1.69
1069,"10/2016",0,71.0129032258065,63.6709677419355,4.86451612903226,NA,0.05
1069,"10/2017",0,69.6709677419355,73.9709677419355,5.44838709677419,NA,3
1069,"10/2018",0,71.5096774193548,72.9838709677419,5.36451612903226,NA,4.93
1069,"10/2019",0,72.9838709677419,70.7935483870968,5.5741935483871,NA,4.66
1069,"11/2010",0,58.4333333333333,70.7833333333333,5.48666666666667,NA,3.48
1069,"11/2011",0,59.7533333333333,68.0766666666667,7.35333333333333,NA,1.72
1069,"11/2012",0,56.2866666666667,68.6466666666667,5.17333333333333,NA,0.92
1069,"11/2013",0,56.7,73.3666666666667,7.26666666666667,NA,2.14
1069,"11/2014",0,51.94,74.2966666666667,5.79,NA,2.11
1069,"11/2015",0,63.4966666666667,81.0766666666667,5.76333333333333,NA,7.36
1069,"11/2016",0,62.2333333333333,61.18,4.69333333333333,NA,0.83
1069,"11/2017",0,60.17,75.64,3.65333333333333,NA,0.38
1069,"11/2018",0,55.7066666666667,82.52,4.57333333333333,NA,5.88
1069,"11/2019",0,55.8266666666667,72.3166666666667,5.5,NA,1.58
1069,"12/2010",0,44.3290322580645,67.9322580645161,7.8258064516129,NA,0.48
1069,"12/2011",0,55.0193548387097,75.6935483870968,6.65483870967742,NA,3.81
1069,"12/2012",0,54.2709677419355,77.1709677419355,5.95483870967742,NA,2.89
1069,"12/2013",0,54.8612903225806,81.8161290322581,6.4,NA,5.42
1069,"12/2014",0,54.1483870967742,80.6774193548387,5.6,NA,5.09
1069,"12/2015",0,61.3483870967742,83.4935483870968,5.79354838709677,NA,9.59
1069,"12/2016",0,57.2193548387097,76.9709677419355,5.35483870967742,NA,7.88
1069,"12/2017",0,52.9193548387097,80.7451612903226,4.77741935483871,NA,2.03
1069,"12/2018",0,53.6193548387097,81.0483870967742,5.43225806451613,NA,9.53
1069,"12/2019",0,54.6806451612903,75.3548387096774,6.84516129032258,NA,6.41
1097,"01/2010",0,44.7096774193548,71.6225806451613,6.55806451612903,NA,7.19
1097,"01/2011",0,46.8709677419355,70.9677419354839,5.71612903225806,NA,2.96
1097,"01/2012",0,55.5870967741935,75.2258064516129,6.02903225806452,NA,1.89
1097,"01/2013",0,54.8741935483871,81.7354838709677,6.59032258064516,NA,2.16
1097,"01/2014",0,43.4387096774194,66.5258064516129,6.13548387096774,NA,2.34
1097,"01/2015",0,48.358064516129,74.3032258064516,5.36774193548387,NA,3.56
1097,"01/2016",0,48.5096774193548,78.3193548387097,6.07741935483871,NA,4.82
1097,"01/2017",0,57.6064516129032,79.2,4.91612903225806,NA,9.86
1097,"01/2018",0,45.558064516129,70.1612903225806,6.39677419354839,NA,3.3
1097,"01/2019",0,50.6709677419355,78.3,3.98709677419355,NA,3.33
1097,"02/2010",0,45.2785714285714,71.5321428571429,6.08928571428571,NA,4.7
1097,"02/2011",0,52.6607142857143,78.4214285714286,6.18571428571429,NA,2.74
1097,"02/2012",0,57.1896551724138,78.3793103448276,6.3551724137931,NA,5.12
1097,"02/2013",0,55.0571428571429,76.3035714285714,6.30714285714286,NA,8.92
1097,"02/2014",0,52.2821428571429,81.6571428571429,5.425,NA,3.22
1097,"02/2015",0,47.7107142857143,71.6214285714286,6.08928571428571,NA,1.67
1097,"02/2016",0,54.3689655172414,71.951724137931,6.7,NA,2.53
1097,"02/2017",0,60.8821428571429,76.8,4.59285714285714,NA,1.46
1097,"02/2018",0,63.7214285714286,84.975,6.01428571428571,NA,5.39
1097,"02/2019",0,61.6928571428571,82.8607142857143,4.70357142857143,NA,3.33
1097,"03/2010",0,54.6677419354839,70.2612903225806,6.48064516129032,NA,3.71
1097,"03/2011",0,62.1838709677419,76.1677419354839,6.65806451612903,NA,2.99
1097,"03/2012",0,66.9645161290323,79.1612903225806,6.6,NA,4.81
1097,"03/2013",0,55.1870967741935,65.0935483870968,6.77741935483871,NA,0.84
1097,"03/2014",0,55.9741935483871,78.1387096774194,5.39032258064516,NA,5.76
1097,"03/2015",1.99935637755739,63.4967741935484,80.4161290322581,5.2258064516129,NA,3.65
1097,"03/2016",0,63.7709677419355,80.9129032258064,6.89032258064516,NA,8.69
1097,"03/2017",0,63.5387096774194,71.4032258064516,5.45806451612903,NA,2.71
1097,"03/2018",0,60.6032258064516,71.7322580645161,6.03225806451613,NA,3.33
1097,"03/2019",0,59.3032258064516,72.8032258064516,4.63870967741935,NA,1.7
1097,"04/2010",0,66.6466666666667,70.1366666666667,6.35,NA,2.12
1097,"04/2011",0,69.7266666666667,76.2366666666667,7.38666666666667,NA,1.21
1097,"04/2012",0,68.0433333333333,73.6966666666667,5.83333333333333,NA,3.29
1097,"04/2013",0,65.47,78.74,6.48333333333333,NA,5.48
1097,"04/2014",0,65.1466666666667,80.65,6.29,NA,10.86
1097,"04/2015",0,69.9333333333333,83.1366666666667,5.17,NA,8.56
1097,"04/2016",0,67.6733333333333,75.4966666666667,5.80666666666667,NA,4.07
1097,"04/2017",0,69.7033333333333,73.89,5.49666666666667,NA,4.99
1097,"04/2018",0,64.3466666666667,72.01,6.04666666666667,NA,2.83
1097,"04/2019",0,66.3566666666667,76.5233333333333,4.39,NA,5.93
1097,"05/2010",0,75.7741935483871,78.3516129032258,5.58387096774194,NA,6.13
1097,"05/2011",0,72.5387096774193,73.9161290322581,5.60645161290323,NA,1.07
1097,"05/2012",0,76.0354838709677,71.7645161290323,4.43870967741935,NA,5.01
1097,"05/2013",0,70.9064516129032,75.3096774193548,5.86451612903226,NA,6.28
1097,"05/2014",0,71.8129032258065,76.9548387096774,5.34193548387097,NA,6.13
1097,"05/2015",0,74.5032258064516,78.3806451612903,4.95483870967742,NA,6.09
1097,"05/2016",0,73.4483870967742,75.2612903225806,4.86451612903226,NA,2.92
1097,"05/2017",0,72.8709677419355,76.0483870967742,4.78387096774194,NA,9.4
1097,"05/2018",0,75.841935483871,75.658064516129,4.32258064516129,NA,4.53
1097,"05/2019",0,76.958064516129,76.5967741935484,3.7,NA,4.32
1097,"06/2010",0,81.28,78.52,4.11666666666667,NA,3.35
1097,"06/2011",0,82.3666666666667,72.86,4.61,NA,3
1097,"06/2012",0,78.7833333333333,75.4866666666667,5.55666666666667,NA,13.75
1097,"06/2013",0,79.9,78.21,4.33333333333333,NA,4.91
1097,"06/2014",0,78.4966666666667,82.3,3.95666666666667,NA,4.04
1097,"06/2015",0,79.5433333333333,80.64,4.73333333333333,NA,5.94
1097,"06/2016",0,80.1966666666667,77.86,4.38333333333333,NA,4.09
1097,"06/2017",0,77.2466666666667,83.1566666666667,5.18666666666667,NA,14.83
1097,"06/2018",0,80.0066666666667,81.4233333333333,3.68666666666667,NA,7.08
1097,"06/2019",0,81.13,76.1533333333333,3.68,NA,4.88
1097,"07/2010",0,82.8967741935484,77.6645161290323,4.39354838709677,NA,5.3
1097,"07/2011",0,81.3483870967742,79.141935483871,3.56774193548387,NA,6.93
1097,"07/2012",0,80.3,81.5806451612903,3.61612903225806,NA,6.37
1097,"07/2013",0,78.6129032258064,83.0806451612903,4.16774193548387,NA,8.7
1097,"07/2014",0,78.9193548387097,78.8,3.7,NA,5.32
1097,"07/2015",0,82.1677419354839,79.841935483871,4.84516129032258,NA,4.25
1097,"07/2016",0,81.6225806451613,82.2709677419355,4.20322580645161,NA,5.93
1097,"07/2017",0,80.6903225806452,81.0548387096774,3.62903225806452,NA,4.17
1097,"07/2018",0,81.1774193548387,80.9548387096774,3.9258064516129,NA,6.08
1097,"07/2019",0,82.2935483870968,75.5903225806452,3.75483870967742,NA,6.56
1097,"08/2010",0,82.1967741935484,79.4741935483871,4.54838709677419,NA,9.06
1097,"08/2011",0,83.2483870967742,73.3193548387097,3.35806451612903,NA,3.06
1097,"08/2012",0,79.6774193548387,81.1612903225806,5.46129032258064,NA,14.91
1097,"08/2013",0,79.1193548387097,81.0774193548387,4.06129032258065,NA,7.75
1097,"08/2014",0,80.4129032258064,79.8903225806452,3.31935483870968,NA,3.56
1097,"08/2015",0,81.0451612903226,77.7967741935484,4.74193548387097,NA,4.29
1097,"08/2016",0,81.3,83.2161290322581,4.15806451612903,NA,4.83
1097,"08/2017",0,79.9161290322581,82.5258064516129,4.04838709677419,NA,12.77
1097,"08/2018",0,80.0838709677419,81.9483870967742,3.95161290322581,NA,6.01
1097,"08/2019",0,81.1290322580645,81.5290322580645,2.80967741935484,NA,6.52
1097,"09/2010",0,78.3433333333333,73.0366666666667,4.20666666666667,NA,2.37
1097,"09/2011",0,75.0133333333333,78.4066666666667,5.40333333333333,NA,11.74
1097,"09/2012",0,76.3133333333333,77.9933333333333,4.43666666666667,NA,4.55
1097,"09/2013",0,78.0033333333333,78.8266666666667,4.11,NA,3.34
1097,"09/2014",0,76.8166666666667,83.0666666666667,3.76333333333333,NA,3.99
1097,"09/2015",0,76.7033333333333,79.2533333333333,4.75333333333333,NA,4.36
1097,"09/2016",0,78.7366666666667,80.96,3.17666666666667,NA,2.87
1097,"09/2017",0,76.22,76.8733333333333,4.54,NA,2.37
1097,"09/2018",0,80.0133333333333,83.62,4.20333333333333,NA,6.69
1097,"09/2019",0,82.1066666666667,72.67,3.65666666666667,NA,1.99
1097,"10/2010",0,67.5387096774193,66.8096774193548,5.14838709677419,NA,3.14
1097,"10/2011",0,63.5935483870968,68.4193548387097,5.11290322580645,NA,0.35
1097,"10/2012",0,66.2258064516129,72.1838709677419,4.84193548387097,NA,0.17
1097,"10/2013",0,69.041935483871,78.3677419354839,4.75806451612903,NA,2.08
1097,"10/2014",0,67.2225806451613,76.8387096774194,4.21935483870968,NA,2.68
1097,"10/2015",0,68.6677419354839,77.8612903225806,5.92258064516129,NA,5.23
1097,"10/2016",2.22078520306935,70.9193548387097,69.3903225806452,3.66451612903226,NA,0
1097,"10/2017",0,69.0645161290323,78.7322580645161,5.64838709677419,NA,10.6
1097,"10/2018",0,72.2483870967742,78.3677419354839,5.36451612903226,NA,2.03
1097,"10/2019",0,71.2935483870968,81.7935483870968,3.73548387096774,NA,9.19
1097,"11/2010",0,59.6866666666667,77.65,5.33666666666667,NA,5.18
1097,"11/2011",0,59.0966666666667,78.19,6.42666666666667,NA,2.38
1097,"11/2012",0.909711010701667,55.9866666666667,73.75,4.90666666666667,NA,1.07
1097,"11/2013",0,56.22,73.8433333333333,6.87,NA,2.24
1097,"11/2014",0,52.3333333333333,72.31,5.17333333333333,NA,1.13
1097,"11/2015",0,62.65,83.9433333333333,5.41,NA,4.3
1097,"11/2016",0,62.0866666666667,70.2233333333333,3.51666666666667,NA,1.46
1097,"11/2017",0,60.16,78.24,4.38,NA,0.58
1097,"11/2018",0,55.95,82.71,5.16666666666667,NA,4.9
1097,"11/2019",0,56.05,74.99,3.81333333333333,NA,0.99
1097,"12/2010",0,46.1612903225806,69.9483870967742,6.21935483870968,NA,1.05
1097,"12/2011",0,54.0709677419355,81.2709677419355,6.07096774193548,NA,1.31
1097,"12/2012",0,55.4193548387097,81.0193548387097,5.90322580645161,NA,3.18
1097,"12/2013",0,52.5612903225806,81.9258064516129,6.19032258064516,NA,5.32
1097,"12/2014",0,54.641935483871,82.3806451612903,4.4,NA,4.04
1097,"12/2015",0,60.8677419354839,85.8193548387097,5.8741935483871,NA,7.89
1097,"12/2016",0,56.2645161290323,79.6064516129032,3.9,NA,7.04
1097,"12/2017",0,52.3903225806452,82.358064516129,5.43870967741935,NA,3.53
1097,"12/2018",0,54.341935483871,84.9709677419355,4.04516129032258,NA,7.78
1097,"12/2019",0,55.4290322580645,81.3129032258065,4.35483870967742,NA,3.97
12001,"01/2010",0,48.5161290322581,71.7096774193548,4.9258064516129,NA,3.51
12001,"01/2011",0,50.7548387096774,75.7064516129032,4.31290322580645,NA,3.07
12001,"01/2012",0,55.4258064516129,73.1387096774194,4.09677419354839,NA,0.69
12001,"01/2013",0,60.0193548387097,79.0354838709677,4.68387096774194,NA,0.31
12001,"01/2014",0,50.0032258064516,77.3032258064516,5.5,NA,2.71
12001,"01/2015",0,53.5225806451613,81.0354838709677,4.48064516129032,NA,2.49
12001,"01/2016",0,52.0709677419355,80.0741935483871,3.70645161290323,NA,2.17
12001,"01/2017",0.740646500945261,59.8354838709677,75.6290322580645,3.03870967741935,NA,1.77
12001,"01/2018",0,50.1483870967742,74.0677419354839,2.42258064516129,NA,2.38
12001,"01/2019",0,54.1677419354839,77.0870967741936,3.84516129032258,NA,4.33
12001,"02/2010",0,49.1642857142857,73.1285714285714,4.93928571428571,NA,2.82
12001,"02/2011",0,58.975,77.55,4.10714285714286,NA,3.26
12001,"02/2012",0,61.1620689655172,75.6620689655172,5.13103448275862,NA,1.25
12001,"02/2013",0,57.9392857142857,73.175,5.21071428571429,NA,1.65
12001,"02/2014",0,57.7535714285714,82.5928571428571,3.4,NA,3.27
12001,"02/2015",0,52.5678571428571,74.725,5.18214285714286,NA,1.26
12001,"02/2016",0,56.2310344827586,69.9724137931035,4.83793103448276,NA,2.43
12001,"02/2017",0,63.0642857142857,72.7071428571429,3.24642857142857,NA,0.55
12001,"02/2018",0.606255075337444,66.7928571428571,80.4678571428571,2.34285714285714,NA,0.96
12001,"02/2019",0,65.0392857142857,79.675,3.57857142857143,NA,0.87
12001,"03/2010",0,56.8193548387097,71.1548387096774,4.82903225806452,NA,3.15
12001,"03/2011",0,64.0451612903226,72.3483870967742,4.81290322580645,NA,2.85
12001,"03/2012",0,67.6903225806452,74.4935483870968,4.79677419354839,NA,2.33
12001,"03/2013",0,55.6129032258064,64.1677419354839,5.45483870967742,NA,0.93
12001,"03/2014",0,59.4161290322581,76.6129032258064,4.61935483870968,NA,4.43
12001,"03/2015",0,66.3612903225806,79.458064516129,4.31935483870968,NA,1.53
12001,"03/2016",0,66.7677419354839,73.3483870967742,4.14516129032258,NA,2.46
12001,"03/2017",0,63.9387096774194,64.9387096774194,3.43870967741935,NA,0.43
12001,"03/2018",0,60.2129032258064,64.458064516129,2.50322580645161,NA,2.67
12001,"03/2019",0,63.0290322580645,70.0806451612903,3.8258064516129,NA,1.5
12001,"04/2010",0,68.14,70.9366666666667,4.33666666666667,NA,3.07
12001,"04/2011",0,71.1133333333333,69.2433333333333,4.21,NA,1.95
12001,"04/2012",0,69.5333333333333,66.3166666666667,4.71333333333333,NA,1.54
12001,"04/2013",0,68.6233333333333,75.79,5.07333333333333,NA,2.77
12001,"04/2014",0,68.3066666666667,77.4,4.61333333333333,NA,1.57
12001,"04/2015",0,72.2666666666667,80.5833333333333,3.85666666666667,NA,2.62
12001,"04/2016",0,69.6,69.9366666666667,4.29,NA,1.95
12001,"04/2017",0,71.71,63.5366666666667,3.56,NA,2.95
12001,"04/2018",0,67.7033333333333,73.1633333333333,2.54333333333333,NA,4.7
12001,"04/2019",0,69.1866666666667,72.5066666666667,3.68333333333333,NA,2.74
12001,"05/2010",0,76.9645161290323,75.6064516129032,3.98709677419355,NA,3.62
12001,"05/2011",0,75.0354838709677,64.8548387096774,3.9258064516129,NA,3.57
12001,"05/2012",0,75.5677419354839,70.6193548387097,4.9,NA,7.67
12001,"05/2013",0,71.5741935483871,72.9064516129032,4.91290322580645,NA,2.02
12001,"05/2014",0,73.5870967741936,75.5774193548387,3.84838709677419,NA,3.77
12001,"05/2015",0,76.0129032258065,70.7806451612903,3.91935483870968,NA,1.06
12001,"05/2016",0,74.9709677419355,68.9903225806452,3.80322580645161,NA,3.52
12001,"05/2017",0,76.4354838709677,66.0806451612903,2.76451612903226,NA,2.42
12001,"05/2018",0,75.0225806451613,76.0548387096774,2.36774193548387,NA,7.21
12001,"05/2019",0,78.2548387096774,69.9483870967742,3.63870967741935,NA,2.15
12001,"06/2010",0,80.7633333333333,77.2366666666667,2.71666666666667,NA,8.73
12001,"06/2011",0,80.1566666666667,70.9933333333333,3.50333333333333,NA,4.85
12001,"06/2012",0,76.9133333333333,78.2666666666667,5.51333333333333,NA,9.15
12001,"06/2013",0,78.35,82.35,4.39666666666667,NA,8.23
12001,"06/2014",0,78.07,79.3366666666667,3.55666666666667,NA,4.97
12001,"06/2015",0,80.0033333333333,75.5766666666667,3.24,NA,5.16
12001,"06/2016",0,80.4666666666667,75.9566666666667,3.26,NA,7.12
12001,"06/2017",0,77.6766666666667,83.82,1.86,NA,12.73
12001,"06/2018",0,79.2,81.8433333333333,1.86666666666667,NA,7.19
12001,"06/2019",0,79.9333333333333,80.25,3.73333333333333,NA,9.23
12001,"07/2010",0,81.4548387096774,79.2645161290323,3.45806451612903,NA,4.7
12001,"07/2011",0,80.4870967741935,78.0870967741936,2.81935483870968,NA,5.28
12001,"07/2012",0,79.5193548387097,79.3032258064516,3.49677419354839,NA,4.54
12001,"07/2013",0,78,85.5838709677419,3.94193548387097,NA,10.99
12001,"07/2014",0,79.2032258064516,82.1,3.4,NA,6.94
12001,"07/2015",0,79.8645161290323,83.7193548387097,3.10645161290323,NA,7.36
12001,"07/2016",0,82.458064516129,75.1903225806452,3.28064516129032,NA,2.09
12001,"07/2017",0.769143247320017,80.2612903225806,80.8,2.03870967741935,NA,6.35
12001,"07/2018",0,79.1870967741935,84.9709677419355,2.21612903225806,NA,9.1
12001,"07/2019",0,79.3838709677419,83.241935483871,2.73870967741935,NA,8.17
12001,"08/2010",0,81.0129032258065,83.2161290322581,3.5741935483871,NA,6.6
12001,"08/2011",0,81.5161290322581,78.6483870967742,3.28709677419355,NA,4.01
12001,"08/2012",0,77.8129032258065,85.3806451612903,3.69354838709677,NA,10.38
12001,"08/2013",0.908481147357148,79.7387096774194,83.0903225806452,3.23870967741935,NA,5.17
12001,"08/2014",0,79.6903225806452,82.6516129032258,3.45483870967742,NA,5.42
12001,"08/2015",0,78.9806451612903,86.2548387096774,3.01612903225806,NA,9.67
12001,"08/2016",0,80.3838709677419,81.0806451612903,3.5741935483871,NA,3.14
12001,"08/2017",0,80.3225806451613,82.8870967741936,1.9741935483871,NA,5.62
12001,"08/2018",0,79.341935483871,83.7806451612903,2.46129032258065,NA,6.08
